"Protein","Placenta_19_R1_Core","Placenta_19_R1_STB","Placenta_19_R2_Core","Placenta_19_R2_STB","Placenta_19_R3_STB","Placenta_19_R5_Core","Placenta_19_R5_STB","Placenta_23_R1_Core","Placenta_23_R1_STB","Placenta_23_R2_Core","Placenta_23_R2_STB","Placenta_23_R3_Core","Placenta_23_R3_STB","Placenta_23_R4_Core","Placenta_23_R4_STB","Placenta_23_R5_Core","Placenta_23_R5_STB","Placenta_26_R1_Core","Placenta_26_R1_STB","Placenta_26_R2_Core","Placenta_26_R2_STB","Placenta_26_R3_Core","Placenta_26_R3_STB","Placenta_26_R4_STB","Placenta_26_R5_Core","Placenta_26_R5_STB"
"Protein1216",0.515857447258082,-4.03652167285199,0.648158802814864,NA,-1.64996572457646,-1.44858856791774,-2.19373907193557,0.636710331889798,-3.97833681564993,-0.1902311042737,NA,0.700302248821492,NA,0.884441414177854,-0.222273536269263,-1.63541793938605,NA,0.177328924796939,NA,1.10856578331461,0.347331621929484,0.339223393038036,NA,-2.13290689083703,0.474891544298629,NA
"Protein1217",-1.80676758246568,NA,-1.46643735518253,NA,NA,-2.73874097539152,NA,-1.04265808011525,NA,-2.63733269695173,NA,-1.92951713884235,NA,-2.2350744715358,NA,NA,NA,-2.37228898453361,NA,-0.369499947885418,NA,-1.9012515880346,NA,NA,-1.82271719761179,NA
"Protein1218",0.391700367816952,NA,0.732591505225738,-1.41055196828369,-0.885194821149263,-0.619605264009447,NA,1.28427922102541,-1.6832649340001,-0.645491358274484,NA,0.484565537693774,NA,-0.0366065212531694,-2.09953685269065,-0.337556089378531,NA,0.00830723760554619,NA,0.735508332061972,-1.58636521205415,0.297216362248033,NA,NA,0.736017316313411,-2.30237132438655
"Protein1219",0.421650946652393,NA,0.816423458703319,-1.41055196828369,-0.885194821149263,-0.787830081090245,NA,0.676612109851748,-1.6832649340001,-0.645491358274484,NA,0.484565537693774,NA,-0.0366065212531694,-2.09953685269065,-0.337556089378531,NA,-0.0827568983227174,NA,0.999041832623966,-1.58636521205415,0.297216362248033,NA,NA,0.375750752670845,-2.30237132438655
"Protein1220",NA,NA,NA,NA,NA,-1.87558724252243,NA,-4.39135792912987,NA,NA,NA,-6.03591663674062,NA,-3.87982927560927,NA,-2.72945647120954,NA,-3.47252283675254,NA,-3.95227362155671,NA,-3.33222589951912,NA,NA,-3.37197934300229,NA
"Protein1221",NA,NA,NA,NA,NA,NA,-0.0895314715654054,NA,-1.97249341617414,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.39612100158828,NA,NA,NA,-1.40118706216694,-1.81954563878145,NA,NA
"Protein1222",NA,-1.14207222136947,NA,NA,-1.78057006699864,NA,NA,NA,-1.03208012191376,NA,-1.17206738391803,NA,NA,NA,-2.33397219320312,NA,-2.04564162025115,NA,-0.944413515341679,NA,NA,NA,-1.43633032848408,-1.22614514617144,NA,-1.16054335414426
"Protein1223",NA,-0.637316365799194,NA,NA,NA,NA,-0.804923983404983,NA,-1.85888768390983,NA,NA,NA,NA,NA,-2.84944302967745,NA,NA,-2.69295580941933,-2.03148294795233,-3.32179407774936,-1.38105483214933,NA,-2.49919428875518,NA,NA,-1.4256015091552
"Protein1224",NA,-0.313281454468555,NA,-0.586329579394175,-1.15465506507349,-2.11962761884636,0.0601288338178385,NA,-0.844459198467089,NA,-0.648420885358664,NA,-1.05484409833061,NA,-0.0642685432160022,NA,-0.499357398616652,-1.47346188085288,NA,NA,-0.548420587735521,-1.59451988948087,-0.505071919298764,NA,NA,NA
"Protein1225",-0.594277196636305,0.259827496235058,0.189939260874375,-0.240941397054197,0.2816907218978,NA,0.426467402904052,NA,NA,NA,0.747284067713551,0.691921824858451,-0.356474910136171,0.247943872967944,NA,NA,NA,0.740225840010641,0.0729482359375702,NA,NA,0.630132968290841,0.0861518324381834,NA,NA,NA
"Protein1226",-0.141725057309959,-0.485324378313784,-0.492068427100499,-0.6443650852076,NA,0.336480387956861,-0.417705543285788,-0.382872960321929,-0.811208832234307,-1.43288132257236,-1.37206054250346,-0.235117248241949,-0.953402358053122,-0.815260848869112,-1.5331702174785,-0.914031230800465,NA,-1.29628061087978,NA,-0.370621479473442,-0.478479121490743,-0.296607652712705,-0.655092009937214,-0.758770572859351,NA,NA
"Protein1227",-0.141725057309959,-0.485324378313784,-0.492068427100499,-0.6443650852076,NA,0.336480387956861,-0.417705543285788,-0.382872960321929,-0.811208832234307,-1.43288132257236,-1.37206054250346,-0.235117248241949,-0.953402358053122,-0.815260848869112,-1.5331702174785,-0.914031230800465,NA,-1.29628061087978,NA,-0.370621479473442,-0.478479121490743,-0.296607652712705,-0.655092009937214,-0.758770572859351,NA,NA
"Protein1228",-0.141725057309959,-0.485324378313784,-0.492068427100499,-0.6443650852076,NA,0.336480387956861,-0.417705543285788,-0.382872960321929,-0.811208832234307,-1.43288132257236,-1.37206054250346,-0.235117248241949,-0.953402358053122,-0.815260848869112,-1.5331702174785,-0.914031230800465,NA,-1.29628061087978,NA,-0.370621479473442,-0.478479121490743,-0.296607652712705,-0.655092009937214,-0.758770572859351,NA,NA
"Protein1229",-0.141725057309959,-0.485324378313784,-0.492068427100499,-0.6443650852076,NA,0.336480387956861,-0.417705543285788,-0.382872960321929,-0.811208832234307,-1.43288132257236,-1.37206054250346,-0.235117248241949,-0.953402358053122,-0.815260848869112,-1.5331702174785,-0.914031230800465,NA,-1.29628061087978,NA,-0.370621479473442,-0.478479121490743,-0.296607652712705,-0.655092009937214,-0.758770572859351,NA,NA
"Protein1230",-0.141725057309959,-0.485324378313784,-0.492068427100499,-0.6443650852076,NA,0.336480387956861,-0.417705543285788,-0.382872960321929,-0.811208832234307,-1.43288132257236,-1.37206054250346,-0.235117248241949,-0.953402358053122,-0.815260848869112,-1.5331702174785,-0.914031230800465,NA,-1.29628061087978,NA,-0.370621479473442,-0.478479121490743,-0.296607652712705,-0.655092009937214,-0.758770572859351,NA,NA
"Protein1231",-0.141725057309959,-0.485324378313784,-0.492068427100499,-0.6443650852076,NA,0.336480387956861,-0.417705543285788,-0.382872960321929,-0.811208832234307,-1.43288132257236,-1.37206054250346,-0.235117248241949,-0.953402358053122,-0.815260848869112,-1.5331702174785,-0.914031230800465,NA,-1.29628061087978,NA,-0.370621479473442,-0.478479121490743,-0.296607652712705,-0.655092009937214,-0.758770572859351,NA,NA
"Protein1232",-0.141725057309959,-0.485324378313784,-0.492068427100499,-0.6443650852076,NA,0.336480387956861,-0.417705543285788,-0.382872960321929,-0.811208832234307,-1.43288132257236,-1.37206054250346,-0.235117248241949,-0.953402358053122,-0.815260848869112,-1.5331702174785,-0.914031230800465,NA,-1.29628061087978,NA,-0.370621479473442,-0.478479121490743,-0.296607652712705,-0.655092009937214,-0.758770572859351,NA,NA
"Protein1233",-0.141725057309959,-0.485324378313784,-0.492068427100499,-0.6443650852076,NA,0.336480387956861,-0.417705543285788,-0.382872960321929,-0.811208832234307,-1.43288132257236,-1.37206054250346,-0.235117248241949,-0.953402358053122,-0.815260848869112,-1.5331702174785,-0.914031230800465,NA,-1.29628061087978,NA,-0.370621479473442,-0.478479121490743,-0.296607652712705,-0.655092009937214,-0.758770572859351,NA,NA
"Protein1234",NA,-0.945473291770654,-1.50218202343867,-2.15608261066646,-1.11216497907155,-2.34312204920472,-1.19691702878885,-1.38297036183928,-1.57102296673883,-2.67099691917508,NA,NA,-2.9077150516869,-4.54888771397828,-1.58743665265033,NA,-1.97116604530837,-1.1886855678958,-3.12136695297505,-2.15460512964472,-1.56605707043143,-1.61529379961459,-1.53761719995289,-2.75895316551986,-1.94567462366146,-1.98000865317478
"Protein1235",NA,1.10560175067171,NA,NA,NA,-0.915120517504526,1.7518924037828,-0.117821657208268,1.10102908757666,-0.278998690955046,NA,0.163887826106667,NA,NA,NA,-0.895761629243427,NA,0.410574994244541,NA,-0.48950976765218,NA,-0.044626021008888,1.27483450354625,0.731018557512229,-0.673067426344875,NA
"Protein1236",NA,NA,NA,NA,NA,-2.05263360125593,NA,-0.195753625848173,-2.1779054521223,NA,-1.59094920980668,-0.62906594781396,NA,NA,NA,NA,-1.73777883829196,NA,NA,-0.848507621593644,NA,-1.03677918420242,-2.08935400568502,NA,-0.693199124616541,NA
"Protein1237",NA,NA,NA,NA,NA,-2.52914937451877,NA,NA,-2.65442122538514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.07021759339781,-2.35021408026879,NA,NA,NA
"Protein1238",-1.31006082772787,-0.427318105976349,-0.933933102098578,-1.58032023194369,-1.10505347774115,-2.41822644987215,-0.610350751164491,-1.71622977054258,-0.710510859042863,-2.13786652584137,-0.329514650467773,-0.784612980475519,-1.43722073305527,NA,-0.741650002384819,-2.54236470359908,-0.666452383741863,-2.02938019572361,-1.00664819196484,-2.35117396053273,-0.0780708110592325,-1.05713995420565,-0.0614512578854169,-0.615457507204287,-1.96101732534552,-0.866737312414645
"Protein1239",NA,NA,2.55379321952944,NA,NA,0.817385407875012,0.217670703515751,1.11716358509796,-1.19733360370026,NA,NA,1.69514712840376,NA,1.42229739619977,NA,NA,NA,-0.464923426561347,NA,0.873649287058484,NA,NA,NA,NA,-0.59395805426372,NA
"Protein1240",NA,5.79628132575779,4.34626547298797,-0.872404128462687,NA,4.05037693955314,NA,NA,NA,NA,NA,NA,NA,NA,4.73913462191275,NA,NA,NA,NA,NA,NA,NA,-5.20552295394559,NA,3.97863018551798,5.19130257463065
"Protein1241",-4.20032370808249,NA,-3.74406101780534,NA,NA,-3.3463950307298,NA,NA,NA,NA,NA,NA,NA,-4.9194319082452,NA,-2.17540973011677,NA,-2.77814773291587,NA,-3.26400080363247,NA,-2.4385186039269,NA,NA,-3.56577449621623,NA
"Protein1242",NA,NA,NA,NA,NA,NA,-0.915431165608645,NA,NA,NA,NA,NA,NA,NA,-1.82506364862143,NA,NA,NA,NA,NA,NA,NA,NA,-1.43523492133119,NA,NA
"Protein1243",NA,-2.6404383282664,NA,-2.33201745153664,NA,NA,-2.92111239447886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.20259505859449,NA,NA,NA,NA,-3.10604668845152,NA,NA
"Protein1244",NA,-1.8802479636614,NA,-1.66332203280854,NA,-3.58507403728557,NA,NA,-2.26658306984396,NA,NA,NA,-1.31467667804653,NA,-2.00387118086412,NA,-2.08459549252086,NA,NA,-3.07588143029736,-3.57579643960213,NA,-2.55778332968364,-2.50530260542478,NA,-2.4093835586048
"Protein1245",NA,NA,NA,NA,NA,-1.72401182750196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.98406396082965,NA,NA,NA,-2.02533576268534,NA,NA,NA,NA
"Protein1246",NA,NA,NA,0.635544446305762,0.330318606695538,-0.882580076204178,1.99629961156359,0.614527412800129,NA,-1.25614226649457,NA,0.0644702968189925,0.777478788454584,NA,NA,-0.124770402728064,NA,NA,NA,0.231418596070867,NA,NA,NA,1.27136441496909,NA,NA
"Protein1247",NA,NA,NA,NA,NA,-1.38200122309256,NA,-0.26646950841954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.867764353921395,NA,NA,NA,NA,NA,NA
"Protein1248",NA,-5.23093075712443,NA,NA,NA,NA,-2.74030722934034,NA,-5.63279047908578,NA,NA,NA,NA,NA,-4.68256823855256,NA,NA,NA,NA,NA,-5.3276015824042,NA,NA,NA,NA,NA
"Protein1249",NA,-1.8703854100215,NA,NA,-3.80477484967343,NA,-1.96780928866355,NA,-1.98449314467556,NA,-1.62965847851448,NA,NA,NA,NA,NA,-2.07083330236509,NA,NA,NA,-1.87551313762789,NA,-1.85307576062134,NA,NA,NA
"Protein1250",NA,NA,-1.80026800210722,NA,NA,NA,-1.79952327233132,-2.31690734007402,-3.10668725367499,NA,NA,-1.91588748607309,NA,NA,NA,NA,NA,-1.97462449168196,NA,NA,NA,-2.94117964257202,NA,NA,NA,NA
"Protein1251",NA,-2.02937065285528,NA,NA,NA,-0.658776986138884,-0.858224688523471,NA,NA,-1.43946119893695,0.733334390307204,-0.575340127119333,-0.495821892099187,-0.723454940338318,NA,-2.26978386197752,NA,-0.558301262730839,NA,NA,-0.293778965160627,-1.09751755725913,-1.58562041137327,-0.573370826608613,-0.449602520856541,0.108014471899675
"Protein1252",0.83664741002875,1.41400235781747,0.741849597536437,0.788469414488329,0.839163113101119,-0.291593307667693,NA,NA,-2.41627215736928,0.73521785715571,1.38202808904862,NA,0.726563611047684,1.00646642061362,0.543675057284034,-0.285393355035591,0.85852757404712,0.876598281741927,1.08729869870643,NA,1.09603334718853,0.983644838120778,0.886181026989714,0.579643076032497,0.966204862630459,0.85038976480822
"Protein1253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.579626630311061,NA,NA,-0.988726989576833,NA,NA,NA,-1.1569985172885,NA,NA,NA,-0.627602043020698,NA
"Protein1254",-2.81931397407181,NA,NA,NA,NA,NA,NA,-2.55934170782705,NA,NA,-3.24059116534917,NA,NA,NA,-4.79566899215368,NA,NA,NA,NA,-2.44619849738783,NA,NA,NA,NA,NA,NA
"Protein1255",NA,NA,NA,-0.705490002537211,NA,-4.20532624407483,NA,-3.00874591859158,-1.47093250788518,NA,-0.687388648566934,-3.09296956557876,NA,NA,-1.75170436076936,NA,NA,NA,NA,NA,-1.06293463384077,NA,-1.59261066298624,-1.32892032433975,-2.70043967742432,-1.13565177360472
"Protein1256",NA,-1.23183522592322,NA,NA,NA,NA,NA,NA,NA,NA,-1.06813081798533,NA,NA,NA,NA,NA,-1.43621676765057,NA,NA,NA,-1.01602718334561,NA,NA,NA,NA,NA
"Protein1257",-0.988028422291581,0.649297058071241,0.277674077814254,0.178992708266286,-0.222112925382284,-1.44227192383881,0.240090419226853,-0.38472471457214,0.299060496334253,-0.355574516135313,-0.0254464284668927,-0.34860741969527,-0.249542524726929,2.52245407745894,0.174707560926027,-0.603581875349317,-0.373317987738391,0.0292560180568486,0.00604718702011908,-0.509004551515448,0.13222756770525,0.557546160290126,-0.208100083897422,-0.109258970554194,-0.162309803559491,-0.0410996145019702
"Protein1258",-2.13599763626587,NA,-1.98680782822915,NA,NA,NA,NA,-2.66183908857672,NA,NA,NA,-1.87548248949587,NA,NA,NA,-3.00585362462908,NA,-2.20753722234603,NA,-5.79832995402241,NA,NA,NA,NA,-2.01978696273202,NA
"Protein1259",NA,-0.802813187722368,-2.09602662083579,-1.49933938549536,-1.83574458894656,NA,-0.840830246488231,NA,NA,NA,-1.15607652894258,-1.49735796049503,NA,NA,-1.38951911650179,NA,NA,-1.88134023988999,NA,NA,-1.78895407135225,-1.7976210182157,-1.4462167404749,-2.42754348602283,NA,-1.68621472092306
"Protein1260",-0.739072097225724,NA,-2.14350370575338,NA,NA,-1.26151006700042,NA,-0.667856301024887,NA,-0.75547276177538,-4.46899376652551,-0.426311082386125,NA,-2.12633713147959,-3.18615597744998,-1.92072485601803,NA,-0.675443118568733,NA,-1.24909088401971,-1.17188453059384,-1.20910079958596,NA,NA,-0.675995389545648,NA
"Protein1261",NA,-1.60873749264911,NA,-2.52320563225628,NA,NA,-1.35206165969555,NA,-1.91563188854469,NA,-1.37240331351824,NA,NA,NA,-1.7002219641703,NA,NA,NA,-1.67080505468693,NA,-1.44521951480859,NA,NA,NA,NA,-1.41652374991864
"Protein1262",NA,-0.729842221637674,NA,-1.09846139292387,NA,NA,-0.080279067355483,-4.31034709221506,-1.2405651500826,NA,NA,NA,NA,NA,-2.64685514848748,NA,-1.80626165438318,NA,-3.17119882226768,NA,-1.92500830418744,-3.24269787162705,-1.50054905929411,-2.11132114431387,NA,-1.28995686577824
"Protein1263",1.24216798815697,-1.59765753671512,2.6734996950742,-1.50985996852028,NA,2.07436958598726,-0.706619311893767,2.53001438225518,-2.37091528640321,1.12052107049421,-1.01531056740052,-0.493973585235622,NA,1.25744676709719,-0.621746016072411,0.69569864983161,-1.3645645054218,0.805393797002003,0.257728404927292,1.64957728942781,-0.133744881837693,1.43396117771229,-0.857485958238282,-1.90739277489779,1.87154017081908,-1.30533368838268
"Protein1264",NA,-1.36064625694432,NA,-1.08460690218859,-1.78044955206129,NA,-1.25832745485337,NA,-2.00857869914596,NA,-0.824197502765081,NA,-1.21427797405146,NA,-1.41883692951572,NA,-0.971454760206012,NA,-0.982435679788161,NA,-1.42168599667634,NA,-0.995047301767134,-1.31115335096206,NA,-1.63718350751693
"Protein1265",NA,-1.92540941285127,NA,-1.64936482949997,-1.54219755392578,NA,-0.9873109738935,NA,-0.948554211901222,NA,-0.998374577458094,NA,-2.12407237456418,NA,-2.38760335845429,NA,NA,NA,-1.64692232222674,NA,-1.25032435808369,NA,NA,NA,NA,NA
"Protein1266",NA,-1.92540941285127,NA,-1.64936482949997,-1.54219755392578,NA,-0.9873109738935,NA,-0.948554211901222,NA,-0.998374577458094,NA,-2.12407237456418,NA,-2.38760335845429,NA,NA,NA,-1.64692232222674,NA,-1.25032435808369,NA,NA,NA,NA,NA
"Protein1267",NA,-1.92540941285127,NA,-1.64936482949997,-1.54219755392578,NA,-0.9873109738935,NA,-0.948554211901222,NA,-0.998374577458094,NA,-2.12407237456418,NA,-2.38760335845429,NA,NA,NA,-1.64692232222674,NA,-1.25032435808369,NA,NA,NA,NA,NA
"Protein1268",NA,-0.719555851931435,NA,-0.724615087990593,-0.807591407383523,NA,-0.55463723494127,NA,-1.16258687426254,NA,NA,-4.05059112974397,NA,NA,NA,NA,-0.95443413686337,-2.34333598066292,-0.942929463913633,-3.67787838875838,-2.85306355985368,NA,-0.96695668366036,-1.01991953982663,NA,-0.874606815051859
"Protein1269",NA,-0.719555851931435,NA,-0.724615087990593,-0.807591407383523,NA,NA,NA,-1.16258687426254,NA,NA,-4.05059112974397,NA,NA,NA,NA,-0.95443413686337,-2.34333598066292,-0.893359725185558,-3.67787838875838,-2.85306355985368,NA,-0.96695668366036,-1.01991953982663,NA,-0.874606815051859
"Protein1270",NA,-0.206740925989973,NA,-1.92824211825052,NA,NA,NA,NA,NA,NA,-2.10828177105816,NA,NA,NA,NA,NA,-2.71226743700762,NA,-2.771336033157,NA,-2.15118599349225,NA,NA,NA,NA,NA
"Protein1271",NA,NA,-0.253269779456939,NA,NA,NA,NA,-1.45540989354602,NA,NA,NA,-0.769524374596585,NA,NA,-5.28536441135224,NA,NA,NA,NA,NA,-1.89563597080681,NA,-1.22955106790116,NA,-0.940487667465884,NA
"Protein1272",NA,0.0229905897543645,NA,-0.00671013552354527,0.0638950749939982,NA,1.22562610620855,NA,0.162631446495108,NA,1.35503461104713,NA,0.923470106072844,NA,0.612406541111993,NA,0.876574761495036,NA,-2.77339670931478,NA,1.41284704053518,NA,1.33840592447322,0.591298362986808,NA,0.351580549748534
"Protein1273",NA,NA,NA,NA,NA,NA,-1.92281051537042,NA,-2.22419607767559,NA,NA,NA,NA,NA,NA,NA,-2.6042223572327,NA,NA,NA,-1.97303232049607,NA,NA,NA,NA,NA
"Protein1274",NA,-1.65341505230687,NA,-1.24179155149481,-2.20288633083321,NA,-3.19607490722161,-4.44450062840037,NA,NA,NA,NA,NA,NA,-2.16085160866968,NA,NA,NA,-1.68866075965445,NA,-2.12948738207833,-2.99273578720739,NA,-1.85842424582822,NA,-1.35362821109963
"Protein1275",0.772183715105669,NA,2.93270212003029,NA,NA,2.52181407335126,-0.589739684519671,2.70266163576885,NA,NA,NA,NA,NA,NA,NA,0.418918188828062,NA,0.683686503446374,NA,1.82705294844197,0.105757379828717,1.36640493523903,-0.680010299224122,-1.6647431211333,1.70178890114521,-0.842225410774638
"Protein1276",0.144971911300946,-1.97739262564541,1.07572266519748,-2.50109716218664,-1.74655936233346,0.428158733953477,-1.63084098947781,1.2217484730127,NA,-0.177225796074724,-1.0112957126234,0.0219577969857454,NA,-1.93636446514043,-1.68602574576815,-0.451908778316427,-1.75060723654924,NA,NA,0.312666742450385,-1.03164827774558,0.418886991797416,-1.95469325608525,NA,0.303633124816471,NA
"Protein1277",NA,-0.516729212667716,NA,-1.08064671567533,-1.56831595609286,NA,-0.859647030642794,NA,-0.898017304612264,NA,-0.653841618071993,NA,-1.34299577087312,NA,-1.51113177019265,NA,-0.91664921718332,NA,-0.96686812413185,NA,-1.02336275272356,NA,NA,-1.11682666546175,NA,-1.61290745293165
"Protein1278",NA,-0.306259605865034,-1.12874122618653,-0.263087493481246,-0.953366027679104,NA,-0.393589779946534,-1.54884252769435,-0.305655631870792,NA,-0.0841383688007493,-1.11129202546483,-0.202564843858603,-2.40945503656563,-0.344850080250344,NA,-0.263340031205543,-1.50588776598633,-0.950378627118011,-2.33766508533162,-0.240047714917925,-3.33849531218269,-0.131577610290499,-0.292058065223497,-2.13795334664202,-0.484475819061129
"Protein1279",NA,-1.73719783851178,NA,-1.97723855494965,-3.34706904699609,NA,-1.34110834381285,NA,-1.76692870134357,NA,NA,NA,NA,NA,-1.84744897954536,NA,-2.26232238046644,NA,NA,NA,NA,NA,-4.43904234500081,NA,NA,NA
"Protein1280",NA,-1.20532710124482,NA,NA,-1.51946320356247,NA,-1.47333759883561,NA,-1.93866836811644,NA,-0.960807145255995,NA,NA,NA,-1.33731633031047,NA,NA,NA,-3.25279868498897,NA,-0.859723568552564,NA,-0.178783285894962,-1.42147477900544,NA,NA
"Protein1281",NA,-0.167550059448502,NA,NA,-0.533507165190731,NA,0.0125439526441369,-0.874085073381057,-0.0270726557699241,NA,-1.30246109839587,NA,NA,NA,-1.49294708538987,NA,NA,NA,-1.39442731641028,-1.18195196097968,NA,NA,-0.863409612241902,NA,NA,-5.90107592337574e-05
"Protein1282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.18003802491173,NA,NA,NA,NA,NA,-4.83454347188288,NA,NA,NA,NA,-3.22733680529354
"Protein1283",NA,NA,NA,NA,NA,NA,NA,-2.11272440901223,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.13442005865172,NA,-2.69245094203418,NA,NA,NA,NA,NA,NA
"Protein1284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.975913760088638,NA,0.617095554019812,NA,NA,NA,NA,NA,NA
"Protein1285",NA,1.13789837750633,-0.816548938487937,0.639076952224972,NA,NA,1.28865819104175,-0.278529505297886,NA,NA,0.72781586912631,NA,NA,-0.603387008090156,1.1357651112431,NA,1.11313007369966,NA,NA,NA,0.860557929104878,NA,1.00837117199527,NA,NA,0.580944179399843
"Protein1286",0.684315636119592,1.51894604802766,-1.63855202945031,1.24556150736432,0.543382163979061,0.489088778822518,0.382025524047425,-0.40785747150759,0.280875329302482,-1.64348635226079,0.898838257262874,1.62274791953864,2.06875779320475,-0.24401894264409,0.997549844575486,-2.68964315799869,1.08292601783145,0.0397576207916615,1.82851033323945,-1.26963658928546,1.67423221512675,-0.189648046572682,1.96890354046615,1.54906521810758,0.57898451022422,NA
"Protein1287",0.684315636119592,2.01212983086428,-1.63855202945031,1.4483376978673,-2.77177350254296,0.489088778822518,0.468562922726555,-0.40785747150759,0.280875329302482,-1.64348635226079,1.23009235660132,1.62274791953864,2.06875779320475,-0.24401894264409,0.997549844575486,-2.68964315799869,1.08292601783145,0.0397576207916615,1.82851033323945,-1.26963658928546,1.67423221512675,-0.189648046572682,1.96890354046615,1.54906521810758,0.57898451022422,NA
"Protein1288",0.684315636119592,2.01212983086428,-1.63855202945031,1.4483376978673,-2.77177350254296,0.489088778822518,0.468562922726555,-0.40785747150759,0.280875329302482,-1.64348635226079,1.23009235660132,1.62274791953864,2.06875779320475,-0.24401894264409,0.997549844575486,-2.68964315799869,1.08292601783145,0.0397576207916615,1.82851033323945,-1.26963658928546,1.67423221512675,-0.189648046572682,1.96890354046615,1.54906521810758,0.57898451022422,NA
